Level	Date and Time	Source	Event ID	Task Category
Information	2/15/2022 12:36:03 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	2/15/2022 12:33:31 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	1/29/2022 1:21:28 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/29/2022 1:21:27 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/29/2022 1:20:42 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/29/2022 1:20:42 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/29/2022 1:18:48 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	1/29/2022 6:14:01 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	1/29/2022 6:13:59 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: WZSCN\11004142
Session ID: 1"
Information	1/28/2022 12:31:15 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/28/2022 12:31:15 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/28/2022 12:30:28 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/28/2022 12:30:28 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/28/2022 12:28:42 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	1/28/2022 12:26:45 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	1/28/2022 12:26:44 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: WZSCN\11004142
Session ID: 1"
Information	1/28/2022 12:14:07 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/28/2022 12:14:06 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/28/2022 12:13:12 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/28/2022 12:13:12 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/28/2022 12:11:35 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	1/28/2022 12:09:30 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	1/28/2022 12:09:27 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: WZSCN\11004142
Session ID: 1"
Information	1/28/2022 10:58:49 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/28/2022 10:58:46 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/28/2022 10:58:12 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/28/2022 10:58:12 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/28/2022 10:56:23 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	1/28/2022 10:53:29 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	1/28/2022 10:53:27 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: WZSCN\11004142
Session ID: 1"
Information	1/24/2022 9:04:36 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/24/2022 9:04:36 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/24/2022 9:04:02 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/24/2022 9:04:02 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/24/2022 9:01:57 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Error	1/24/2022 7:11:57 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	17	None	Remote Desktop Service start failed. The relevant status code was 0x8007045B.
Information	1/24/2022 7:11:40 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	1/24/2022 7:11:37 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: WZSCN\11004142
Session ID: 1"
Information	1/21/2022 12:35:29 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/21/2022 12:35:29 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/21/2022 12:34:41 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/21/2022 12:34:41 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/21/2022 12:33:16 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	1/21/2022 12:31:11 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	1/21/2022 12:31:09 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: WZSCN\11004142
Session ID: 1"
Information	1/20/2022 10:45:57 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/20/2022 10:45:54 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/20/2022 10:44:47 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/20/2022 10:44:47 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/20/2022 10:43:45 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	1/20/2022 10:41:55 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	1/20/2022 10:41:54 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: WZSCN\11004142
Session ID: 1"
Information	1/20/2022 10:34:55 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/20/2022 10:34:54 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/20/2022 10:33:57 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/20/2022 10:33:57 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/20/2022 10:32:57 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	1/20/2022 10:31:04 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	1/20/2022 10:31:03 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: WZSCN\11004142
Session ID: 1"
Information	1/20/2022 9:20:15 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/20/2022 9:20:08 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/20/2022 9:18:54 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/20/2022 9:18:54 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/20/2022 9:18:02 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	1/20/2022 9:16:13 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	1/20/2022 9:16:13 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: WZSCN\11004142
Session ID: 1"
Information	1/20/2022 8:25:51 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/20/2022 8:25:50 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/20/2022 8:25:15 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/20/2022 8:25:15 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/20/2022 8:23:30 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	1/20/2022 8:21:18 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	1/20/2022 8:21:16 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: WZSCN\11004142
Session ID: 1"
Information	1/19/2022 8:49:18 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/19/2022 8:49:18 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/19/2022 8:48:50 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/19/2022 8:48:50 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/19/2022 8:44:18 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	1/17/2022 10:19:10 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	1/17/2022 10:19:07 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: WZSCN\11004142
Session ID: 1"
Information	1/11/2022 9:20:06 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/11/2022 9:20:06 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/11/2022 9:19:14 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/11/2022 9:19:14 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: WZSCN\11004142
Session ID: 1"
Information	1/11/2022 9:16:57 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	1/11/2022 8:38:58 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/11/2022 8:38:58 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: WZSCN\11004142
Session ID: 1
Source Network Address: LOCAL"
Information	1/11/2022 8:38:18 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: WZSCN\11004142
Session ID: 1"
